DepartureDate	DepartureYear	DepartureMonth	DepartureDay	FlightNumber	DepartureAirport	ArrivalAirport	Route	ActualFlightTime	ActualTotalFuel	ActualTOW	FLownPassengers	BagsCount	FlightBagsWeight
03/10/2016	2016	10	3	9795	FCO	MRS	FCO-MRS	63	2900	65793	175	4	50
03/10/2016	2016	10	3	9803	GRO	STN	GRO-STN	130	5870	68079	182	71	920
03/10/2016	2016	10	3	9811	BCN	STN	BCN-STN	125	5160	65231	166	11	140
03/10/2016	2016	10	3	9834	HHN	VLC	HHN-VLC	121	5330	66047	177	54	700
03/10/2016	2016	10	3	9927	AHO	PSA	AHO-PSA	46	2120	62927	176	27	351
03/10/2016	2016	10	3	9955	PSA	SXF	PSA-SXF	89	4100	65648	180	64	(null)
03/10/2016	2016	10	3	9987	TPS	PSA	TPS-PSA	62	3000	64904	182	23	300
03/10/2016	2016	10	3	9995	PMO	PSA	PMO-PSA	64	3160	65576	176	17	220
03/10/2016	2016	10	3	9998	PMI	DUB	PMI-DUB	145	6349	67916	180	84	1090
03/10/2016	2016	10	3	29	BVA	DUB	BVA-DUB	79	3537	65340	175	19	240
03/10/2016	2016	10	3	36	MAN	CCF	MAN-CCF	99	4190	63997	165	65	840
03/10/2016	2016	10	3	37	CCF	MAN	CCF-MAN	111	4691	64560	166	(null)	(null)
03/10/2016	2016	10	3	101	EMA	EMA	EMA-EMA	205	3600	(null)	(null)	(null)	(null)
03/10/2016	2016	10	3	111	PMI	SXF	PMI-SXF	142	6430	69512	171	90	1170
03/10/2016	2016	10	3	116	DUB	LGW	DUB-LGW	69	3080	62764	174	56	728
03/10/2016	2016	10	3	118	DUB	LGW	DUB-LGW	61	2770	63435	178	64	832
03/10/2016	2016	10	3	122	DUB	LGW	DUB-LGW	68	3120	63018	176	26	338
03/10/2016	2016	10	3	137	BLQ	SXF	BLQ-SXF	79	3609	64215	173	42	550
03/10/2016	2016	10	3	143	LGW	DUB	LGW-DUB	55	2740	63435	176	(null)	(null)
03/10/2016	2016	10	3	145	STN	SXF	STN-SXF	82	4110	66573	171	35	460
03/10/2016	2016	10	3	156	DUB	LBA	DUB-LBA	38	1970	62927	171	47	611
03/10/2016	2016	10	3	170	SXF	ATH	SXF-ATH	150	6260	66845	175	58	(null)
03/10/2016	2016	10	3	175	NCL	DUB	NCL-DUB	44	2095	53748	74	(null)	(null)
03/10/2016	2016	10	3	180	CGN	SXF	CGN-SXF	52	2500	66120	180	11	140
03/10/2016	2016	10	3	198	SXF	BTS	SXF-BTS	60	3030	64850	158	25	330
03/10/2016	2016	10	3	200	CPH	CRL	CPH-CRL	74	3000	59172	141	18	180
03/10/2016	2016	10	3	291	TSR	STN	TSR-STN	144	6430	67045	175	51	660
03/10/2016	2016	10	3	292	STN	TSR	STN-TSR	128	5297	62075	128	25	(null)
03/10/2016	2016	10	3	300	CPH	CRL	CPH-CRL	72	2900	60515	152	28	(null)
03/10/2016	2016	10	3	304	STN	SZG	STN-SZG	85	3720	63127	146	36	470
03/10/2016	2016	10	3	507	BRS	DUB	BRS-DUB	45	2060	63707	166	33	430
03/10/2016	2016	10	3	509	BRS	DUB	BRS-DUB	39	1968	58138	116	16	210
03/10/2016	2016	10	3	536	DUB	EMA	DUB-EMA	44	2080	60950	163	68	884
03/10/2016	2016	10	3	588	STN	PSA	STN-PSA	100	4317	62365	153	22	290
03/10/2016	2016	10	3	652	FAO	PIK	FAO-PIK	157	6974	68242	181	94	1220
03/10/2016	2016	10	3	656	AGP	PIK	AGP-PIK	175	7596	68006	173	75	980
03/10/2016	2016	10	3	682	STN	VST	STN-VST	122	5470	65285	164	37	480
03/10/2016	2016	10	3	696	PIK	PMI	PIK-PMI	143	6160	67662	181	91	1180
03/10/2016	2016	10	3	792	STN	TSF	STN-TSF	86	4080	65267	162	10	130
03/10/2016	2016	10	3	794	STN	TSF	STN-TSF	92	3700	66174	172	29	380
03/10/2016	2016	10	3	843	KIR	LTN	KIR-LTN	63	2650	62673	169	41	530
03/10/2016	2016	10	3	906	ORK	STN	ORK-STN	66	2871	62945	179	17	220
03/10/2016	2016	10	3	965	GOT	STN	GOT-STN	96	3800	60297	140	26	340
03/10/2016	2016	10	3	1020	CTA	TRN	CTA-TRN	100	4370	65630	181	45	590
03/10/2016	2016	10	3	1022	WMI	STN	WMI-STN	130	5319	65866	176	35	450
03/10/2016	2016	10	3	1030	TRN	CTA	TRN-CTA	86	3659	63907	171	30	390
03/10/2016	2016	10	3	1055	CRL	WMI	CRL-WMI	102	4520	64505	166	39	180
03/10/2016	2016	10	3	1112	ATH	SKG	ATH-SKG	34	1800	60442	158	9	110
03/10/2016	2016	10	3	1115	REU	DUB	REU-DUB	141	6186	68351	175	100	1300
03/10/2016	2016	10	3	1145	MAN	SXF	MAN-SXF	94	4159	65793	186	36	470
03/10/2016	2016	10	3	1219	EGC	CRL	EGC-CRL	71	3383	62111	164	18	230
03/10/2016	2016	10	3	1233	JTR	ATH	JTR-ATH	29	1470	64306	188	88	1140
03/10/2016	2016	10	3	1244	ATH	RHO	ATH-RHO	46	2090	61911	140	19	240
03/10/2016	2016	10	3	1382	CRL	ZAZ	CRL-ZAZ	94	3820	60968	136	21	270
03/10/2016	2016	10	3	1393	RYG	STN	RYG-STN	103	4170	63308	168	57	740
03/10/2016	2016	10	3	1395	RYG	STN	RYG-STN	92	3770	63326	176	47	(null)
03/10/2016	2016	10	3	1402	ORK	TFS	ORK-TFS	232	9950	71235	171	88	1110
03/10/2016	2016	10	3	1404	CGN	WMI	CGN-WMI	85	3650	64941	150	19	250
03/10/2016	2016	10	3	1411	PSA	CIY	PSA-CIY	71	3230	65830	172	26	340
03/10/2016	2016	10	3	1442	DUB	LPL	DUB-LPL	29	1560	59807	158	24	312
03/10/2016	2016	10	3	1449	ACE	BHX	ACE-BHX	227	9730	69621	162	65	850
03/10/2016	2016	10	3	1453	BRU	DUB	BRU-DUB	82	3880	65322	155	25	350
03/10/2016	2016	10	3	1612	EMA	CCF	EMA-CCF	92	3680	61022	141	58	750
03/10/2016	2016	10	3	1639	SXF	EMA	SXF-EMA	100	4090	63925	168	31	380
03/10/2016	2016	10	3	1767	FAO	EMA	FAO-EMA	145	6580	68913	183	97	1270
03/10/2016	2016	10	3	1787	LIS	HHN	LIS-HHN	149	6730	68750	182	51	660
03/10/2016	2016	10	3	1856	HHN	VNO	HHN-VNO	108	4540	64850	176	51	660
03/10/2016	2016	10	3	1887	LIS	STN	LIS-STN	142	5910	66773	184	48	620
03/10/2016	2016	10	3	1909	GDN	DUB	GDN-DUB	148	6360	68079	182	(null)	(null)
03/10/2016	2016	10	3	1921	BRE	TMP	BRE-TMP	112	5000	68877	171	34	440
03/10/2016	2016	10	3	1925	MJV	EMA	MJV-EMA	156	6966	67571	173	69	900
03/10/2016	2016	10	3	1926	DUB	WRO	DUB-WRO	131	5959	67553	182	94	1222
03/10/2016	2016	10	3	1927	WRO	DUB	WRO-DUB	137	6241	67462	181	87	1130
03/10/2016	2016	10	3	1957	FAO	EMA	FAO-EMA	151	6793	68587	177	118	1529
03/10/2016	2016	10	3	1992	DUB	LRH	DUB-LRH	89	4020	63145	136	25	325
03/10/2016	2016	10	3	2014	PRG	STN	PRG-STN	92	4054	64270	165	(null)	(null)
03/10/2016	2016	10	3	2053	MAD	PMI	MAD-PMI	59	2619	62111	182	(null)	(null)
03/10/2016	2016	10	3	2131	MAN	ACE	MAN-ACE	240	10350	71653	176	104	1350
03/10/2016	2016	10	3	2144	LTN	KUN	LTN-KUN	133	5541	63344	164	23	300
03/10/2016	2016	10	3	2156	BHX	AGP	BHX-AGP	152	6760	68097	181	73	950
03/10/2016	2016	10	3	2202	KRK	GRO	KRK-GRO	135	5830	(null)	170	51	670
03/10/2016	2016	10	3	2252	MAN	LIS	MAN-LIS	155	6600	65993	161	61	790
03/10/2016	2016	10	3	2263	WMI	LIS	WMI-LIS	234	9980	72197	186	45	590
03/10/2016	2016	10	3	2284	WMI	STN	WMI-STN	117	5143	64632	172	16	210
03/10/2016	2016	10	3	2322	LBA	MJV	LBA-MJV	153	6380	65721	160	44	570
03/10/2016	2016	10	3	2372	STN	GDN	STN-GDN	108	4790	64451	156	16	210
03/10/2016	2016	10	3	2374	STN	GDN	STN-GDN	108	4712	65485	174	33	430
03/10/2016	2016	10	3	2453	EDI	BLQ	EDI-BLQ	131	5740	66464	172	66	860
03/10/2016	2016	10	3	2466	STN	SZZ	STN-SZZ	93	4240	65195	175	21	270
03/10/2016	2016	10	3	2536	BTS	AGP	BTS-AGP	186	7360	67789	172	68	880
03/10/2016	2016	10	3	2551	AGP	HAU	AGP-HAU	216	9570	72088	169	101	1310
03/10/2016	2016	10	3	2552	HAU	AGP	HAU-AGP	211	9088	70854	179	127	1650
03/10/2016	2016	10	3	2576	EIN	AGP	EIN-AGP	154	6703	67517	173	89	1160
03/10/2016	2016	10	3	2626	MAN	IBZ	MAN-IBZ	139	6120	67244	177	88	1160
03/10/2016	2016	10	3	2633	OPO	PDL	OPO-PDL	134	5760	67988	188	(null)	(null)
03/10/2016	2016	10	3	2669	STN	WMI	STN-WMI	116	4940	64777	167	27	350
03/10/2016	2016	10	3	2675	CPH	EDI	CPH-EDI	92	3340	53984	72	(null)	(null)
03/10/2016	2016	10	3	2678	CPH	LTN	CPH-LTN	94	3826	63000	164	48	360
03/10/2016	2016	10	3	2747	KUN	LGW	KUN-LGW	147	6110	66337	179	30	390
03/10/2016	2016	10	3	2915	BRU	PMI	BRU-PMI	108	4440	60805	126	48	620
03/10/2016	2016	10	3	2919	ZAD	SXF	ZAD-SXF	81	3650	65158	170	94	1220
03/10/2016	2016	10	3	2925	BRU	LIS	BRU-LIS	150	6300	67081	175	49	731
03/10/2016	2016	10	3	2926	LIS	BRU	LIS-BRU	141	5782	66283	180	28	360
03/10/2016	2016	10	3	3042	SCQ	SVQ	SCQ-SVQ	74	3180	63925	176	22	290
03/10/2016	2016	10	3	3060	TFS	WRO	TFS-WRO	292	11945	73739	181	61	790
03/10/2016	2016	10	3	3072	STN	CIA	STN-CIA	113	5020	64977	171	41	530
03/10/2016	2016	10	3	3092	LIS	EIN	LIS-EIN	144	5950	(null)	181	57	740
03/10/2016	2016	10	3	3099	WMI	GDN	WMI-GDN	40	1601	52732	67	(null)	(null)
03/10/2016	2016	10	3	3100	DUB	AMS	DUB-AMS	68	3240	62764	168	54	702
03/10/2016	2016	10	3	3103	AMS	DUB	AMS-DUB	74	3650	65576	179	27	350
03/10/2016	2016	10	3	3238	MAN	CRL	MAN-CRL	61	2720	61984	166	30	390
03/10/2016	2016	10	3	3252	STN	NRN	STN-NRN	47	2570	65775	183	8	100
03/10/2016	2016	10	3	3327	SNN	KRK	SNN-KRK	156	6920	68297	176	77	1000
03/10/2016	2016	10	3	3343	MPL	HHN	MPL-HHN	75	3215	64233	177	32	420
03/10/2016	2016	10	3	3456	LTN	BZR	LTN-BZR	87	4000	62002	92	16	210
03/10/2016	2016	10	3	3466	LTN	VNO	LTN-VNO	135	5630	63018	139	28	360
03/10/2016	2016	10	3	3484	BLQ	PMI	BLQ-PMI	85	3620	64143	169	72	936
03/10/2016	2016	10	3	3497	SUF	BLQ	SUF-BLQ	78	3450	63453	174	19	240
03/10/2016	2016	10	3	3532	EIN	PMI	EIN-PMI	108	4910	66700	185	88	1140
03/10/2016	2016	10	3	3557	RAK	STN	RAK-STN	190	8417	70600	181	99	1839
03/10/2016	2016	10	3	3601	RIX	BRE	RIX-BRE	90	4022	65013	173	83	1080
03/10/2016	2016	10	3	3631	BRE	STN	BRE-STN	62	2900	62836	173	70	910
03/10/2016	2016	10	3	3919	PMO	STN	PMO-STN	178	7750	69258	172	60	780
03/10/2016	2016	10	3	3947	PMO	FCO	PMO-FCO	45	2120	62673	179	32	430
03/10/2016	2016	10	3	3990	BLQ	OTP	BLQ-OTP	94	4040	64415	170	47	611
03/10/2016	2016	10	3	3993	OTP	BGY	OTP-BGY	117	4830	64759	160	19	250
03/10/2016	2016	10	3	4015	BGY	PSR	BGY-PSR	48	2009	60369	156	9	120
03/10/2016	2016	10	3	4020	CPH	ALC	CPH-ALC	173	7392	68932	182	110	(null)
03/10/2016	2016	10	3	4026	HAM	ALC	HAM-ALC	160	6830	68061	181	76	(null)
03/10/2016	2016	10	3	4036	PSR	BGY	PSR-BGY	52	2300	62655	161	5	70
03/10/2016	2016	10	3	4058	HAM	AGP	HAM-AGP	184	7760	69294	179	89	(null)
03/10/2016	2016	10	3	4071	CRL	LRH	CRL-LRH	68	2970	61349	129	31	330
03/10/2016	2016	10	3	4088	MAN	FAO	MAN-FAO	155	7097	68950	179	109	1420
03/10/2016	2016	10	3	4094	MAN	GDN	MAN-GDN	124	5460	66755	177	42	540
03/10/2016	2016	10	3	4095	GDN	MAN	GDN-MAN	129	5768	65703	177	18	230
03/10/2016	2016	10	3	4116	MAN	MJV	MAN-MJV	149	6650	70401	179	44	630
03/10/2016	2016	10	3	4117	MJV	MAN	MJV-MAN	148	6510	68333	177	75	980
03/10/2016	2016	10	3	4141	HHN	CAG	HHN-CAG	101	4700	69331	183	110	1430
03/10/2016	2016	10	3	4194	STN	BGY	STN-BGY	87	3940	65467	178	63	820
03/10/2016	2016	10	3	4331	TFS	MAN	TFS-MAN	237	10670	72868	183	59	770
03/10/2016	2016	10	3	4341	BLQ	PMO	BLQ-PMO	64	2860	63236	172	11	140
03/10/2016	2016	10	3	4412	EMA	AGP	EMA-AGP	152	6539	64904	150	50	650
03/10/2016	2016	10	3	4468	EMA	AGP	EMA-AGP	150	6690	68242	182	97	1260
03/10/2016	2016	10	3	4587	BCN	OPO	BCN-OPO	92	4108	64179	174	23	300
03/10/2016	2016	10	3	4634	ZAZ	BGY	ZAZ-BGY	88	3687	59789	128	24	310
03/10/2016	2016	10	3	4635	BGY	SVQ	BGY-SVQ	131	5780	66501	180	35	450
03/10/2016	2016	10	3	4799	PMO	BLQ	PMO-BLQ	73	3420	66591	182	40	520
03/10/2016	2016	10	3	4844	DUB	BGY	DUB-BGY	113	4840	65957	183	71	923
03/10/2016	2016	10	3	4855	CTA	FCO	CTA-FCO	61	2870	63743	180	29	380
03/10/2016	2016	10	3	4864	CRL	TRN	CRL-TRN	68	2920	60623	140	35	380
03/10/2016	2016	10	3	4865	TRN	CRL	TRN-CRL	79	3551	62329	158	35	470
03/10/2016	2016	10	3	5022	CIY	FCO	CIY-FCO	56	2850	63490	173	(null)	(null)
03/10/2016	2016	10	3	5084	PFO	CHQ	PFO-CHQ	72	3190	60097	136	23	300
03/10/2016	2016	10	3	5085	CHQ	PFO	CHQ-PFO	65	3057	61821	158	27	350
03/10/2016	2016	10	3	5143	SKG	FKB	SKG-FKB	134	6070	68478	178	51	660
03/10/2016	2016	10	3	5185	PMI	FKB	PMI-FKB	108	4702	66084	183	51	660
03/10/2016	2016	10	3	5192	BGY	SUF	BGY-SUF	82	3710	66337	177	37	480
03/10/2016	2016	10	3	5209	MAN	MLA	MAN-MLA	170	7641	69204	174	88	1210
03/10/2016	2016	10	3	5269	EIN	SVQ	EIN-SVQ	151	6599	67952	183	86	1260
03/10/2016	2016	10	3	5292	BGY	SUF	BGY-SUF	72	3450	66065	170	9	120
03/10/2016	2016	10	3	5312	OUD	MRS	OUD-MRS	103	4190	63997	177	(null)	(null)
03/10/2016	2016	10	3	5375	BLQ	MAD	BLQ-MAD	121	5550	67136	176	35	460
03/10/2016	2016	10	3	5466	MAD	CRL	MAD-CRL	111	4900	65322	183	35	460
03/10/2016	2016	10	3	5468	MAD	FUE	MAD-FUE	145	6440	67752	188	59	770
03/10/2016	2016	10	3	5486	OPO	FAO	OPO-FAO	48	2417	62329	164	14	180
03/10/2016	2016	10	3	5498	OPO	LPA	OPO-LPA	142	5746	66610	181	56	730
03/10/2016	2016	10	3	5531	BGY	CGN	BGY-CGN	67	3060	64270	184	35	460
03/10/2016	2016	10	3	5579	EDI	ALC	EDI-ALC	162	6820	67843	171	76	990
03/10/2016	2016	10	3	5696	PFO	SKG	PFO-SKG	96	4300	63834	152	12	160
03/10/2016	2016	10	3	5995	MAD	STN	MAD-STN	120	5000	65467	174	41	530
03/10/2016	2016	10	3	6001	SOF	CDT	SOF-CDT	176	7500	(null)	152	32	420
03/10/2016	2016	10	3	6017	ATH	BLQ	ATH-BLQ	129	5690	67553	184	34	440
03/10/2016	2016	10	3	6018	BLQ	ATH	BLQ-ATH	103	4572	64723	162	40	520
03/10/2016	2016	10	3	6079	TPS	FCO	TPS-FCO	49	2460	64124	180	41	530
03/10/2016	2016	10	3	6106	CIA	CRL	CIA-CRL	116	5180	65703	180	19	250
03/10/2016	2016	10	3	6129	SXB	OPO	SXB-OPO	138	5800	65485	169	(null)	(null)
03/10/2016	2016	10	3	6212	NRN	ALC	NRN-ALC	135	6060	67317	184	53	690
03/10/2016	2016	10	3	6238	NRN	AOI	NRN-AOI	84	3950	65666	157	55	720
03/10/2016	2016	10	3	6261	CRL	RDZ	CRL-RDZ	70	3100	61966	132	16	190
03/10/2016	2016	10	3	6320	BCN	VLL	BCN-VLL	61	3130	64034	157	16	210
03/10/2016	2016	10	3	6342	FCO	BCN	FCO-BCN	88	3940	63707	179	48	630
03/10/2016	2016	10	3	6407	NRN	BZR	NRN-BZR	91	4330	66229	172	46	600
03/10/2016	2016	10	3	6425	SUF	NRN	SUF-NRN	146	6700	68297	172	94	1220
03/10/2016	2016	10	3	6446	CRL	SKG	CRL-SKG	137	5330	60914	117	25	300
03/10/2016	2016	10	3	6456	CRL	IBZ	CRL-IBZ	117	4650	64233	157	80	760
03/10/2016	2016	10	3	6572	TSF	EMA	TSF-EMA	124	5492	65938	175	66	860
03/10/2016	2016	10	3	6599	SKG	ATH	SKG-ATH	36	1640	59934	143	9	120
03/10/2016	2016	10	3	6601	EMA	PMI	EMA-PMI	122	5330	63616	150	96	1250
03/10/2016	2016	10	3	6653	AGP	EDI	AGP-EDI	165	7265	67644	167	94	1220
03/10/2016	2016	10	3	6726	HHN	PSR	HHN-PSR	79	3220	63145	171	36	470
03/10/2016	2016	10	3	6727	PSR	HHN	PSR-HHN	95	4010	65122	186	50	650
03/10/2016	2016	10	3	7073	OPO	DUB	OPO-DUB	109	4990	67208	176	46	600
03/10/2016	2016	10	3	7125	ACE	DUB	ACE-DUB	209	9378	72596	185	75	980
03/10/2016	2016	10	3	7212	CGN	PMI	CGN-PMI	116	4880	66211	188	83	1079
03/10/2016	2016	10	3	7227	KRK	BRS	KRK-BRS	136	5873	65630	170	27	360
03/10/2016	2016	10	3	7243	MLA	DUB	MLA-DUB	238	10480	71725	170	75	970
03/10/2016	2016	10	3	7313	ZAD	DUB	ZAD-DUB	183	7900	70455	187	86	1120
03/10/2016	2016	10	3	7328	DUB	LIS	DUB-LIS	148	6740	69276	176	55	1625
03/10/2016	2016	10	3	7347	OTP	DUB	OTP-DUB	212	8690	70111	184	63	820
03/10/2016	2016	10	3	7472	OPO	EIN	OPO-EIN	129	5490	66809	177	25	320
03/10/2016	2016	10	3	7492	STN	GLA	STN-GLA	54	2430	63834	184	33	430
03/10/2016	2016	10	3	7609	CHQ	STN	CHQ-STN	233	10820	73086	188	93	1210
03/10/2016	2016	10	3	7621	KUN	CPH	KUN-CPH	77	3290	62310	160	42	550
03/10/2016	2016	10	3	7738	BDS	CRL	BDS-CRL	142	6075	67517	182	56	730
03/10/2016	2016	10	3	7740	FMM	CHQ	FMM-CHQ	144	6109	67244	181	136	1769
03/10/2016	2016	10	3	7744	BVA	TNG	BVA-TNG	144	6440	68387	171	86	1119
03/10/2016	2016	10	3	7754	MAD	TNG	MAD-TNG	60	3060	64923	160	39	510
03/10/2016	2016	10	3	7887	ORK	PMI	ORK-PMI	132	5600	66283	176	78	1010
03/10/2016	2016	10	3	7965	STN	OSI	STN-OSI	123	5450	65467	139	30	390
03/10/2016	2016	10	3	7966	OSI	STN	OSI-STN	141	6181	67299	186	60	780
03/10/2016	2016	10	3	8111	PMF	CAG	PMF-CAG	60	2834	62709	173	14	180
03/10/2016	2016	10	3	8142	LTN	NOC	LTN-NOC	70	3090	63834	162	33	430
03/10/2016	2016	10	3	8178	CRL	TFS	CRL-TFS	256	11220	72505	176	97	750
03/10/2016	2016	10	3	8244	BRS	PMI	BRS-PMI	124	5390	66864	181	55	710
03/10/2016	2016	10	3	8266	STN	KTW	STN-KTW	109	5140	66972	170	31	400
03/10/2016	2016	10	3	8332	BGY	IBZ	BGY-IBZ	98	4220	67208	176	38	490
03/10/2016	2016	10	3	8334	BGY	IBZ	BGY-IBZ	104	4360	65830	162	26	340
03/10/2016	2016	10	3	8382	STN	ALC	STN-ALC	141	6100	65830	168	52	680
03/10/2016	2016	10	3	8394	BCN	BUD	BCN-BUD	119	5740	68061	183	30	390
03/10/2016	2016	10	3	8414	BVA	BUD	BVA-BUD	106	4675	65086	170	29	380
03/10/2016	2016	10	3	8417	BUD	CIA	BUD-CIA	84	3568	64941	180	30	390
03/10/2016	2016	10	3	8494	STN	HHN	STN-HHN	61	2866	64360	182	31	400
03/10/2016	2016	10	3	8503	RYG	KRK	RYG-KRK	103	4420	65666	177	85	1110
03/10/2016	2016	10	3	8542	STN	SXF	STN-SXF	84	3880	64941	168	32	420
03/10/2016	2016	10	3	8543	SXF	STN	SXF-STN	87	3800	63834	172	59	770
03/10/2016	2016	10	3	8551	PMI	FMM	PMI-FMM	106	4930	68387	178	60	780
03/10/2016	2016	10	3	8646	TSF	TPS	TSF-TPS	73	3200	64233	181	28	360
03/10/2016	2016	10	3	8704	BRI	TSF	BRI-TSF	68	3100	63236	174	22	290
03/10/2016	2016	10	3	8715	TRN	BRI	TRN-BRI	71	3390	66918	172	14	180
03/10/2016	2016	10	3	8722	BRI	NRN	BRI-NRN	136	5660	67063	182	86	1120
03/10/2016	2016	10	3	8728	MXP	STN	MXP-STN	111	4580	62836	155	12	160
03/10/2016	2016	10	3	8729	STN	MXP	STN-MXP	91	3850	62528	153	28	360
03/10/2016	2016	10	3	8869	TUF	STN	TUF-STN	71	2800	59662	134	(null)	(null)
03/10/2016	2016	10	3	8892	BGY	PMO	BGY-PMO	74	3310	63236	173	15	200
03/10/2016	2016	10	3	8897	NRN	PSA	NRN-PSA	85	3450	62746	169	45	590
03/10/2016	2016	10	3	8921	TSF	PMO	TSF-PMO	72	3211	63725	171	56	730
03/10/2016	2016	10	3	8922	PMO	TSF	PMO-TSF	78	3540	63798	178	32	420
03/10/2016	2016	10	3	9065	BGY	ALC	BGY-ALC	107	4893	65721	180	51	660
03/10/2016	2016	10	3	9083	BOH	ALC	BOH-ALC	127	5420	66174	174	82	1070
03/10/2016	2016	10	3	9101	CRL	VRN	CRL-VRN	72	2940	56923	98	30	390
03/10/2016	2016	10	3	9112	TRN	BCN	TRN-BCN	72	3230	62746	160	23	300
03/10/2016	2016	10	3	9145	BCN	LPL	BCN-LPL	122	5546	65684	176	35	460
03/10/2016	2016	10	3	9185	EMA	ALC	EMA-ALC	141	5220	(null)	106	22	290
03/10/2016	2016	10	3	9241	GRO	PSA	GRO-PSA	57	2360	61766	165	26	340
03/10/2016	2016	10	3	9252	IBZ	STN	IBZ-STN	128	5955	67371	188	34	440
03/10/2016	2016	10	3	9296	PMO	BGY	PMO-BGY	86	3687	64251	178	30	560
03/10/2016	2016	10	3	9442	PSA	GRO	PSA-GRO	71	2939	58320	119	4	50
03/10/2016	2016	10	3	9584	PSA	PMO	PSA-PMO	62	2720	63090	174	22	290
03/10/2016	2016	10	3	9619	TRF	LPL	TRF-LPL	92	3862	63707	174	53	690
03/10/2016	2016	10	3	9631	CIA	BVA	CIA-BVA	115	5430	65757	172	15	200
03/10/2016	2016	10	3	9647	KRK	LPL	KRK-LPL	140	5930	66174	178	20	260
03/10/2016	2016	10	3	9663	KRK	CIA	KRK-CIA	93	3860	63018	165	33	430
03/10/2016	2016	10	3	9686	MAD	CIA	MAD-CIA	108	5011	65394	177	42	550
03/10/2016	2016	10	3	9815	BCN	STN	BCN-STN	118	5180	64415	173	44	570
03/10/2016	2016	10	3	9832	HHN	PMI	HHN-PMI	100	4120	64360	169	67	870
03/10/2016	2016	10	3	9923	PSA	EIN	PSA-EIN	98	4440	65304	176	55	720
03/10/2016	2016	10	3	9928	PSA	AHO	PSA-AHO	44	2018	60152	159	14	180
03/10/2016	2016	10	3	9931	PSA	CAG	PSA-CAG	53	2410	62764	168	31	400
03/10/2016	2016	10	3	9932	CAG	PSA	CAG-PSA	52	2720	66428	178	(null)	(null)
03/10/2016	2016	10	3	9950	CIY	NRN	CIY-NRN	168	7623	68950	178	77	(null)
03/10/2016	2016	10	3	9954	CTA	PSA	CTA-PSA	80	3687	65358	187	48	630
03/10/2016	2016	10	3	9956	SXF	PSA	SXF-PSA	91	4080	63090	152	47	610
03/10/2016	2016	10	3	9976	PSA	BVA	PSA-BVA	94	4140	64324	156	33	430
03/10/2016	2016	10	3	9981	AHO	BLQ	AHO-BLQ	55	2540	62764	178	23	299
03/10/2016	2016	10	3	23	BVA	DUB	BVA-DUB	77	3400	62601	148	32	410
03/10/2016	2016	10	3	73	CCF	STN	CCF-STN	103	4360	64796	172	37	480
03/10/2016	2016	10	3	117	LGW	DUB	LGW-DUB	53	2810	63127	169	15	190
03/10/2016	2016	10	3	133	BCN	SXF	BCN-SXF	133	5705	65467	169	48	620
03/10/2016	2016	10	3	146	SXF	STN	SXF-STN	84	3660	63870	172	31	410
03/10/2016	2016	10	3	155	HAM	MAD	HAM-MAD	162	6890	68750	179	81	(null)
03/10/2016	2016	10	3	164	SXF	BRU	SXF-BRU	62	2750	61966	164	24	320
03/10/2016	2016	10	3	165	BRU	SXF	BRU-SXF	67	3007	62564	163	42	577
03/10/2016	2016	10	3	174	DUB	NCL	DUB-NCL	46	2090	58193	125	14	182
03/10/2016	2016	10	3	183	SXF	CGN	SXF-CGN	49	2170	61802	162	13	170
03/10/2016	2016	10	3	189	SXF	CGN	SXF-CGN	50	2180	63417	178	19	250
03/10/2016	2016	10	3	194	STN	BLQ	STN-BLQ	95	4390	67752	165	32	420
03/10/2016	2016	10	3	195	BLQ	STN	BLQ-STN	127	5420	65957	183	29	377
03/10/2016	2016	10	3	231	AHO	STN	AHO-STN	142	6084	65557	184	61	793
03/10/2016	2016	10	3	272	DUB	STN	DUB-STN	57	2420	60623	175	20	260
03/10/2016	2016	10	3	288	DUB	STN	DUB-STN	53	2394	62002	171	43	559
03/10/2016	2016	10	3	301	CRL	CPH	CRL-CPH	80	3200	60224	144	33	310
03/10/2016	2016	10	3	313	HHN	TSR	HHN-TSR	98	4045	62963	152	(null)	(null)
03/10/2016	2016	10	3	327	SXF	OTP	SXF-OTP	109	4670	63671	151	45	590
03/10/2016	2016	10	3	332	DUB	LTN	DUB-LTN	44	2190	62510	179	44	572
03/10/2016	2016	10	3	442	DUB	LPL	DUB-LPL	24	1440	61313	165	39	507
03/10/2016	2016	10	3	446	DUB	LPL	DUB-LPL	29	1590	61929	170	45	585
03/10/2016	2016	10	3	553	MAN	DUB	MAN-DUB	33	1750	61802	168	8	100
03/10/2016	2016	10	3	586	STN	PSA	STN-PSA	102	4790	65811	158	51	400
03/10/2016	2016	10	3	587	PSA	STN	PSA-STN	128	5660	66737	183	65	850
03/10/2016	2016	10	3	589	PSA	STN	PSA-STN	126	5910	66591	180	56	730
03/10/2016	2016	10	3	605	BUD	CPH	BUD-CPH	92	3940	64723	175	(null)	(null)
03/10/2016	2016	10	3	673	BHX	DUB	BHX-DUB	46	2100	60406	134	13	170
03/10/2016	2016	10	3	691	PIK	ALC	PIK-ALC	156	6700	67408	171	52	680
03/10/2016	2016	10	3	752	STN	HHN	STN-HHN	57	2640	62292	168	12	160
03/10/2016	2016	10	3	807	STN	NOC	STN-NOC	65	3000	65086	172	55	720
