DepartureDate,DepartureYear,DepartureMonth,DepartureDay,FlightNumber,DepartureAirport,ArrivalAirport,Route,ActualFlightTime,ActualTotalFuel,ActualTOW,FLownPassengers,BagsCount,FlightBagsWeight
01/10/2016,2016,10,1,972,STN,GOA,STN-GOA,145,6720,67099.0,166.0,44.0,570.0
01/10/2016,2016,10,1,1002,ALC,WMI,ALC-WMI,172,7550,69693.0,178.0,55.0,720.0
01/10/2016,2016,10,1,1014,PRG,STN,PRG-STN,98,4476,63889.0,169.0,43.0,559.0
01/10/2016,2016,10,1,1023,DUB,BUD,DUB-BUD,148,6500,68913.0,189.0,127.0,1651.0
01/10/2016,2016,10,1,1058,WMI,CRL,WMI-CRL,119,4670,63743.0,165.0,26.0,340.0
01/10/2016,2016,10,1,1087,BLQ,CTA,BLQ-CTA,77,3470,63090.0,164.0,24.0,310.0
01/10/2016,2016,10,1,1101,SXF,FUE,SXF-FUE,308,12460,69167.0,125.0,104.0,1350.0
01/10/2016,2016,10,1,1113,SKG,ATH,SKG-ATH,35,1670,61821.0,166.0,8.0,100.0
01/10/2016,2016,10,1,1148,SXF,SOF,SXF-SOF,110,4680,65557.0,176.0,52.0,680.0
01/10/2016,2016,10,1,1197,CRL,ATH,CRL-ATH,164,6900,67970.0,166.0,90.0,820.0
01/10/2016,2016,10,1,1199,ATH,CIA,ATH-CIA,103,4280,63961.0,173.0,37.0,480.0
01/10/2016,2016,10,1,1232,ATH,JTR,ATH-JTR,33,1600,62020.0,175.0,47.0,620.0
01/10/2016,2016,10,1,1247,BTS,ATH,BTS-ATH,100,4413,64270.0,157.0,47.0,610.0
01/10/2016,2016,10,1,1250,RHO,ATH,RHO-ATH,45,2340,63798.0,179.0,29.0,380.0
01/10/2016,2016,10,1,1271,BFS,LGW,BFS-LGW,67,2970,63762.0,178.0,,
01/10/2016,2016,10,1,1283,BCN,XRY,BCN-XRY,81,4030,66972.0,179.0,43.0,560.0
01/10/2016,2016,10,1,1315,BFS,AGP,BFS-AGP,161,6270,66319.0,173.0,,
01/10/2016,2016,10,1,1515,BVA,FSC,BVA-FSC,100,4260,65031.0,155.0,48.0,620.0
01/10/2016,2016,10,1,1647,WRO,EMA,WRO-EMA,125,5530,67353.0,182.0,49.0,640.0
01/10/2016,2016,10,1,1685,MLA,NYO,MLA-NYO,197,8499,68387.0,163.0,65.0,840.0
01/10/2016,2016,10,1,1702,EMA,BGY,EMA-BGY,101,4500,64923.0,162.0,87.0,1130.0
01/10/2016,2016,10,1,1902,KRK,DUB,KRK-DUB,153,6790,68841.0,182.0,85.0,1100.0
01/10/2016,2016,10,1,1925,MJV,EMA,MJV-EMA,139,6345,68061.0,176.0,66.0,860.0
01/10/2016,2016,10,1,2031,MAD,LPA,MAD-LPA,158,6680,66211.0,171.0,36.0,470.0
01/10/2016,2016,10,1,2044,AGP,DTM,AGP-DTM,145,6430,68478.0,166.0,117.0,1520.0
01/10/2016,2016,10,1,2084,MAD,IBZ,MAD-IBZ,50,2330,64777.0,173.0,,
01/10/2016,2016,10,1,2085,IBZ,MAD,IBZ-MAD,57,2670,63907.0,173.0,29.0,380.0
01/10/2016,2016,10,1,2094,LIS,OPO,LIS-OPO,39,1770,62329.0,168.0,5.0,70.0
01/10/2016,2016,10,1,2097,LIS,CIA,LIS-CIA,142,6308,66809.0,179.0,26.0,340.0
01/10/2016,2016,10,1,2137,RZE,STN,RZE-STN,135,5995,67027.0,178.0,45.0,590.0
01/10/2016,2016,10,1,2144,LTN,KUN,LTN-KUN,124,5209,64179.0,166.0,26.0,340.0
01/10/2016,2016,10,1,2234,NDR,BCN,NDR-BCN,84,3650,64179.0,182.0,117.0,1520.0
01/10/2016,2016,10,1,2257,CGN,VLC,CGN-VLC,130,5580,66845.0,180.0,,
01/10/2016,2016,10,1,2305,SNN,FMM,SNN-FMM,119,4984,62655.0,134.0,53.0,690.0
01/10/2016,2016,10,1,2314,STN,BTS,STN-BTS,108,4550,66972.0,173.0,25.0,330.0
01/10/2016,2016,10,1,2319,BTS,STN,BTS-STN,117,4770,64596.0,168.0,63.0,820.0
01/10/2016,2016,10,1,2336,STN,POZ,STN-POZ,87,4100,67444.0,170.0,38.0,490.0
01/10/2016,2016,10,1,2435,KRK,STN,KRK-STN,125,5680,66501.0,165.0,46.0,600.0
01/10/2016,2016,10,1,2436,STN,KRK,STN-KRK,111,4790,66737.0,178.0,27.0,350.0
01/10/2016,2016,10,1,2492,LBA,TFS,LBA-TFS,252,11024,72850.0,178.0,93.0,1210.0
01/10/2016,2016,10,1,2511,AGP,BVA,AGP-BVA,124,5680,68587.0,171.0,57.0,740.0
01/10/2016,2016,10,1,2514,OTP,MAD,OTP-MAD,225,9850,72560.0,182.0,,
01/10/2016,2016,10,1,2527,SXF,MAD,SXF-MAD,176,7687,70655.0,184.0,78.0,1010.0
01/10/2016,2016,10,1,2645,RIX,STN,RIX-STN,147,6570,66936.0,174.0,35.0,450.0
01/10/2016,2016,10,1,2692,CIA,LIS,CIA-LIS,173,7400,68678.0,180.0,37.0,480.0
01/10/2016,2016,10,1,2814,STN,CGN,STN-CGN,55,2130,61458.0,159.0,30.0,390.0
01/10/2016,2016,10,1,2834,BCN,BRU,BCN-BRU,108,4760,64143.0,170.0,45.0,590.0
01/10/2016,2016,10,1,2845,BVA,NDR,BVA-NDR,148,6780,69331.0,176.0,74.0,970.0
01/10/2016,2016,10,1,2986,VLC,BRU,VLC-BRU,115,4975,66065.0,183.0,46.0,600.0
01/10/2016,2016,10,1,2991,CPH,BGY,CPH-BGY,113,5010,69131.0,181.0,80.0,
01/10/2016,2016,10,1,3063,BCN,TFN,BCN-TFN,195,8070,69512.0,188.0,40.0,520.0
01/10/2016,2016,10,1,3152,EMA,TFS,EMA-TFS,246,11106,72995.0,183.0,128.0,1660.0
01/10/2016,2016,10,1,3204,MAN,CIA,MAN-CIA,141,6320,67426.0,182.0,57.0,770.0
01/10/2016,2016,10,1,3228,MAN,BRE,MAN-BRE,65,3093,64487.0,150.0,77.0,1000.0
01/10/2016,2016,10,1,3239,CRL,MAN,CRL-MAN,57,2600,62002.0,161.0,27.0,430.0
01/10/2016,2016,10,1,3246,MAN,STR,MAN-STR,88,4140,66319.0,177.0,44.0,560.0
01/10/2016,2016,10,1,3442,PMI,MAN,PMI-MAN,140,6313,67371.0,183.0,127.0,1650.0
01/10/2016,2016,10,1,3467,VNO,LTN,VNO-LTN,162,6780,67299.0,169.0,49.0,640.0
01/10/2016,2016,10,1,3506,LTN,RAK,LTN-RAK,190,8650,72269.0,180.0,67.0,870.0
01/10/2016,2016,10,1,3557,RAK,STN,RAK-STN,189,8516,70147.0,178.0,109.0,1420.0
01/10/2016,2016,10,1,3632,STN,BRE,STN-BRE,52,2650,66646.0,174.0,56.0,730.0
01/10/2016,2016,10,1,3783,PMI,BRE,PMI-BRE,125,5750,69040.0,168.0,96.0,1250.0
01/10/2016,2016,10,1,3801,LPL,LPA,LPL-LPA,254,10990,72269.0,176.0,126.0,1640.0
01/10/2016,2016,10,1,3806,FUE,MAN,FUE-MAN,232,10263,71997.0,172.0,136.0,1770.0
01/10/2016,2016,10,1,3992,BGY,OTP,BGY-OTP,105,4460,64161.0,168.0,17.0,220.0
01/10/2016,2016,10,1,4006,ALC,MAN,ALC-MAN,147,6060,66138.0,173.0,78.0,1010.0
01/10/2016,2016,10,1,4035,BGY,PSR,BGY-PSR,52,2290,64124.0,176.0,5.0,70.0
01/10/2016,2016,10,1,4043,LPL,WMI,LPL-WMI,120,4953,65013.0,163.0,51.0,660.0
01/10/2016,2016,10,1,4101,CIA,HHN,CIA-HHN,91,4170,66519.0,183.0,67.0,870.0
01/10/2016,2016,10,1,4126,HHN,GRO,HHN-GRO,95,4245,66646.0,187.0,95.0,1240.0
01/10/2016,2016,10,1,4197,BGY,STN,BGY-STN,99,4390,65648.0,170.0,54.0,700.0
01/10/2016,2016,10,1,4214,STN,PMF,STN-PMF,97,4070,63852.0,159.0,33.0,430.0
01/10/2016,2016,10,1,4301,BLQ,TPS,BLQ-TPS,70,3470,67662.0,184.0,27.0,350.0
01/10/2016,2016,10,1,4407,RAK,XCR,RAK-XCR,177,7680,68351.0,171.0,72.0,939.0
01/10/2016,2016,10,1,4522,CRL,BGY,CRL-BGY,67,2980,63526.0,175.0,54.0,180.0
01/10/2016,2016,10,1,4536,EIN,BGY,EIN-BGY,74,3280,63961.0,175.0,33.0,430.0
01/10/2016,2016,10,1,4636,SVQ,BGY,SVQ-BGY,128,5864,68043.0,177.0,62.0,810.0
01/10/2016,2016,10,1,4659,BRI,BGY,BRI-BGY,72,3210,63834.0,174.0,21.0,270.0
01/10/2016,2016,10,1,4706,BGY,CAG,BGY-CAG,69,2970,64360.0,176.0,18.0,240.0
01/10/2016,2016,10,1,4707,CAG,BGY,CAG-BGY,70,3030,64106.0,183.0,20.0,260.0
01/10/2016,2016,10,1,4709,AHO,BGY,AHO-BGY,58,2850,62909.0,171.0,41.0,533.0
01/10/2016,2016,10,1,4722,BGY,BLL,BGY-BLL,92,3770,62129.0,143.0,89.0,1160.0
01/10/2016,2016,10,1,4756,ACE,BRS,ACE-BRS,211,9043,68786.0,160.0,77.0,1000.0
01/10/2016,2016,10,1,4798,BLQ,PMO,BLQ-PMO,68,3070,64523.0,181.0,38.0,490.0
01/10/2016,2016,10,1,4826,CAG,TSF,CAG-TSF,68,2940,62873.0,179.0,58.0,750.0
01/10/2016,2016,10,1,4829,CRL,CAG,CRL-CAG,124,5260,67662.0,178.0,103.0,980.0
01/10/2016,2016,10,1,4844,DUB,BGY,DUB-BGY,122,5300,67498.0,169.0,127.0,1651.0
01/10/2016,2016,10,1,4871,CTA,FCO,CTA-FCO,65,2870,63870.0,179.0,32.0,420.0
01/10/2016,2016,10,1,4892,CTA,FCO,CTA-FCO,58,2680,63616.0,178.0,56.0,730.0
01/10/2016,2016,10,1,4898,TFS,BLQ,TFS-BLQ,237,10422,71870.0,176.0,68.0,890.0
01/10/2016,2016,10,1,4908,FCO,PMO,FCO-PMO,46,2511,61748.0,168.0,23.0,300.0
01/10/2016,2016,10,1,4917,TRN,PMO,TRN-PMO,80,3510,64995.0,179.0,39.0,510.0
01/10/2016,2016,10,1,5172,STN,BLL,STN-BLL,63,2630,60986.0,157.0,30.0,390.0
01/10/2016,2016,10,1,5194,FKB,MLA,FKB-MLA,125,5260,67553.0,184.0,81.0,1060.0
01/10/2016,2016,10,1,5278,MAD,TFN,MAD-TFN,153,6760,68043.0,178.0,41.0,530.0
01/10/2016,2016,10,1,5347,KTW,DUB,KTW-DUB,148,6780,69439.0,186.0,88.0,1140.0
01/10/2016,2016,10,1,5447,MRS,MAD,MRS-MAD,79,3920,66229.0,179.0,53.0,690.0
01/10/2016,2016,10,1,5482,MAD,OPO,MAD-OPO,49,2260,62782.0,167.0,,
01/10/2016,2016,10,1,5483,OPO,MAD,OPO-MAD,54,2220,63290.0,176.0,14.0,190.0
01/10/2016,2016,10,1,5544,ALC,BLQ,ALC-BLQ,97,3990,64850.0,176.0,50.0,650.0
01/10/2016,2016,10,1,5550,CGN,BGY,CGN-BGY,71,2989,63635.0,171.0,,
01/10/2016,2016,10,1,5553,TFS,HHN,TFS-HHN,243,10344,72505.0,177.0,118.0,1530.0
01/10/2016,2016,10,1,5709,RAK,HHN,RAK-HHN,193,8703,70727.0,179.0,103.0,1339.0
01/10/2016,2016,10,1,5717,BLQ,WMI,BLQ-WMI,93,3890,65594.0,182.0,90.0,1170.0
01/10/2016,2016,10,1,5772,DUB,GLA,DUB-GLA,40,1870,61621.0,162.0,43.0,559.0
01/10/2016,2016,10,1,5891,EIN,KRK,EIN-KRK,84,3673,64741.0,178.0,47.0,610.0
01/10/2016,2016,10,1,5993,MAD,STN,MAD-STN,110,4700,64614.0,168.0,15.0,200.0
01/10/2016,2016,10,1,5997,MAD,STN,MAD-STN,118,5170,65920.0,168.0,70.0,910.0
01/10/2016,2016,10,1,6098,CRL,RYG,CRL-RYG,91,3240,56850.0,104.0,37.0,350.0
01/10/2016,2016,10,1,6106,CIA,CRL,CIA-CRL,99,4250,64650.0,175.0,42.0,550.0
01/10/2016,2016,10,1,6153,PIK,ACE,PIK-ACE,244,10400,71562.0,176.0,99.0,1280.0
01/10/2016,2016,10,1,6242,EDI,NRN,EDI-NRN,76,3506,63453.0,163.0,58.0,760.0
01/10/2016,2016,10,1,6267,BCN,EDI,BCN-EDI,137,6250,68061.0,182.0,100.0,1300.0
01/10/2016,2016,10,1,6273,CRL,CHQ,CRL-CHQ,178,7780,69494.0,183.0,116.0,1090.0
01/10/2016,2016,10,1,6303,FUE,BCN,FUE-BCN,158,6444,66827.0,167.0,,
01/10/2016,2016,10,1,6313,FAO,CRL,FAO-CRL,144,6280,67390.0,178.0,93.0,1210.0
01/10/2016,2016,10,1,6315,MRS,CRL,MRS-CRL,77,3470,63889.0,161.0,36.0,470.0
01/10/2016,2016,10,1,6336,BHX,SOF,BHX-SOF,172,6463,63072.0,121.0,,
01/10/2016,2016,10,1,6348,BCN,TSF,BCN-TSF,84,3890,66483.0,184.0,46.0,600.0
01/10/2016,2016,10,1,6369,PMI,BCN,PMI-BCN,28,1490,62165.0,172.0,25.0,330.0
01/10/2016,2016,10,1,6372,BCN,ACE,BCN-ACE,169,7288,67680.0,156.0,57.0,740.0
01/10/2016,2016,10,1,6385,SDR,BCN,SDR-BCN,57,2300,62093.0,169.0,26.0,340.0
01/10/2016,2016,10,1,6398,BCN,SVQ,BCN-SVQ,79,3524,63653.0,169.0,44.0,570.0
01/10/2016,2016,10,1,6399,SVQ,BCN,SVQ-BCN,77,3300,63889.0,180.0,20.0,260.0
01/10/2016,2016,10,1,6422,VLC,BLQ,VLC-BLQ,90,3935,66102.0,184.0,88.0,1140.0
01/10/2016,2016,10,1,6445,SVQ,CRL,SVQ-CRL,137,6050,67118.0,178.0,76.0,990.0
01/10/2016,2016,10,1,6447,SKG,CRL,SKG-CRL,161,7011,67789.0,174.0,79.0,1030.0
01/10/2016,2016,10,1,6458,CRL,VNO,CRL-VNO,109,4560,64542.0,181.0,70.0,570.0
01/10/2016,2016,10,1,6459,VNO,CRL,VNO-CRL,141,5859,65757.0,174.0,25.0,330.0
01/10/2016,2016,10,1,6578,BCN,PMI,BCN-PMI,31,1520,62510.0,158.0,37.0,480.0
01/10/2016,2016,10,1,6592,ATH,JMK,ATH-JMK,23,1320,61349.0,172.0,26.0,340.0
01/10/2016,2016,10,1,6657,PMI,EDI,PMI-EDI,154,6784,68333.0,175.0,124.0,1610.0
01/10/2016,2016,10,1,6727,PSR,HHN,PSR-HHN,89,3600,63526.0,169.0,,
01/10/2016,2016,10,1,6945,WMI,BCN,WMI-BCN,186,7850,68079.0,169.0,29.0,380.0
01/10/2016,2016,10,1,7004,SCQ,LPA,SCQ-LPA,150,6445,68170.0,181.0,57.0,740.0
01/10/2016,2016,10,1,7062,DUB,ALC,DUB-ALC,140,6280,68025.0,185.0,130.0,1690.0
01/10/2016,2016,10,1,7066,FCO,BDS,FCO-BDS,46,2310,63435.0,155.0,9.0,120.0
01/10/2016,2016,10,1,7067,BDS,FCO,BDS-FCO,53,2370,60533.0,150.0,9.0,120.0
01/10/2016,2016,10,1,7092,FCO,BRI,FCO-BRI,39,2020,63435.0,165.0,9.0,120.0
01/10/2016,2016,10,1,7095,MJV,DUB,MJV-DUB,154,6510,67680.0,177.0,61.0,790.0
01/10/2016,2016,10,1,7157,MAD,DUB,MAD-DUB,130,5846,66265.0,166.0,45.0,590.0
01/10/2016,2016,10,1,7216,VLC,IBZ,VLC-IBZ,29,1430,62891.0,166.0,16.0,210.0
01/10/2016,2016,10,1,7218,VLC,BVA,VLC-BVA,110,4670,63925.0,161.0,38.0,490.0
01/10/2016,2016,10,1,7236,BVA,ZAZ,BVA-ZAZ,92,4020,62728.0,161.0,32.0,410.0
01/10/2016,2016,10,1,7267,TSF,VLC,TSF-VLC,114,4890,67190.0,184.0,85.0,1110.0
01/10/2016,2016,10,1,7329,LIS,DUB,LIS-DUB,145,6590,68859.0,184.0,62.0,810.0
01/10/2016,2016,10,1,7418,BVA,FAO,BVA-FAO,137,6260,66718.0,172.0,43.0,560.0
01/10/2016,2016,10,1,7496,STN,GLA,STN-GLA,55,2500,63707.0,171.0,34.0,440.0
01/10/2016,2016,10,1,7523,EIN,ALC,EIN-ALC,139,6080,67752.0,182.0,98.0,1250.0
01/10/2016,2016,10,1,7723,LPA,SVQ,LPA-SVQ,111,4839,64306.0,168.0,52.0,680.0
01/10/2016,2016,10,1,7728,MAD,RAK,MAD-RAK,99,4730,68061.0,179.0,39.0,510.0
01/10/2016,2016,10,1,7749,CAG,BGY,CAG-BGY,63,2960,64542.0,181.0,26.0,340.0
01/10/2016,2016,10,1,7758,MAD,FEZ,MAD-FEZ,74,3490,,168.0,73.0,950.0
01/10/2016,2016,10,1,7759,FEZ,MAD,FEZ-MAD,80,3630,,164.0,46.0,590.0
01/10/2016,2016,10,1,7778,SKG,CHQ,SKG-CHQ,53,2440,62637.0,178.0,20.0,260.0
01/10/2016,2016,10,1,7885,KUN,PMI,KUN-PMI,208,8458,69875.0,176.0,65.0,850.0
01/10/2016,2016,10,1,8073,CRL,TNG,CRL-TNG,170,7170,68823.0,165.0,93.0,680.0
01/10/2016,2016,10,1,8075,CRL,RAK,CRL-RAK,204,9320,73249.0,187.0,142.0,1170.0
01/10/2016,2016,10,1,8249,FAO,BRS,FAO-BRS,138,6190,68478.0,185.0,97.0,1260.0
01/10/2016,2016,10,1,8332,BGY,IBZ,BGY-IBZ,95,4440,66773.0,173.0,27.0,350.0
01/10/2016,2016,10,1,8333,IBZ,BGY,IBZ-BGY,94,3850,62963.0,156.0,30.0,390.0
01/10/2016,2016,10,1,8353,STN,BUD,STN-BUD,115,5190,68514.0,182.0,24.0,310.0
01/10/2016,2016,10,1,8354,BUD,STN,BUD-STN,134,5760,67281.0,179.0,51.0,670.0
01/10/2016,2016,10,1,8367,BUD,MAD,BUD-MAD,197,8589,70510.0,184.0,56.0,730.0
01/10/2016,2016,10,1,8382,STN,ALC,STN-ALC,144,6250,68587.0,185.0,84.0,1090.0
01/10/2016,2016,10,1,8492,OPO,HHN,OPO-HHN,130,5680,68170.0,182.0,72.0,940.0
01/10/2016,2016,10,1,8523,RYG,RIX,RYG-RIX,68,2750,61839.0,179.0,38.0,500.0
01/10/2016,2016,10,1,8554,CDT,STN,CDT-STN,126,5470,,178.0,,
01/10/2016,2016,10,1,8594,WRO,RYG,WRO-RYG,86,3420,59934.0,134.0,53.0,690.0
01/10/2016,2016,10,1,8613,AGP,NRN,AGP-NRN,153,6675,69204.0,172.0,118.0,1530.0
01/10/2016,2016,10,1,8681,BRS,KUN,BRS-KUN,137,5435,64143.0,156.0,36.0,470.0
01/10/2016,2016,10,1,8764,RAK,TUF,RAK-TUF,149,6900,69693.0,183.0,81.0,1060.0
01/10/2016,2016,10,1,8776,STN,LIG,STN-LIG,78,3460,64124.0,146.0,46.0,600.0
01/10/2016,2016,10,1,8803,AGP,CGN,AGP-CGN,158,6550,67825.0,176.0,120.0,1560.0
01/10/2016,2016,10,1,8841,BCN,IBZ,BCN-IBZ,36,1870,64215.0,173.0,66.0,860.0
01/10/2016,2016,10,1,8846,BGY,RAK,BGY-RAK,196,8590,70999.0,166.0,110.0,1429.0
01/10/2016,2016,10,1,8881,STN,EDI,STN-EDI,70,2700,64650.0,183.0,29.0,380.0
01/10/2016,2016,10,1,8886,BDS,BGY,BDS-BGY,81,3600,65031.0,182.0,30.0,390.0
01/10/2016,2016,10,1,8975,ALC,STN,ALC-STN,133,5960,67607.0,174.0,80.0,1040.0
01/10/2016,2016,10,1,9012,GRO,MLA,GRO-MLA,100,4370,65122.0,166.0,63.0,820.0
01/10/2016,2016,10,1,9014,STN,BCN,STN-BCN,113,4950,65358.0,164.0,53.0,690.0
01/10/2016,2016,10,1,9062,TPS,BGY,TPS-BGY,76,3477,65957.0,182.0,63.0,820.0
01/10/2016,2016,10,1,9066,ALC,BLL,ALC-BLL,158,6590,67480.0,171.0,67.0,870.0
01/10/2016,2016,10,1,9073,MAN,ALC,MAN-ALC,140,5936,66936.0,182.0,62.0,810.0
01/10/2016,2016,10,1,9102,VRN,CRL,VRN-CRL,74,3400,63526.0,166.0,51.0,788.0
01/10/2016,2016,10,1,9107,GRO,BVA,GRO-BVA,81,3500,63526.0,164.0,42.0,550.0
01/10/2016,2016,10,1,9145,BCN,LPL,BCN-LPL,123,5375,66029.0,182.0,76.0,990.0
01/10/2016,2016,10,1,9204,OPO,HAM,OPO-HAM,148,6510,69040.0,182.0,85.0,1100.0
01/10/2016,2016,10,1,9232,EIN,AHO,EIN-AHO,132,5682,67335.0,181.0,84.0,1090.0
01/10/2016,2016,10,1,9242,PSA,GRO,PSA-GRO,76,3433,62728.0,162.0,38.0,490.0
01/10/2016,2016,10,1,9252,IBZ,STN,IBZ-STN,137,5918,66428.0,165.0,48.0,620.0
01/10/2016,2016,10,1,9338,PMI,CRL,PMI-CRL,110,4960,65485.0,175.0,68.0,880.0
01/10/2016,2016,10,1,9366,BCN,BLQ,BCN-BLQ,72,3030,62691.0,170.0,26.0,340.0
01/10/2016,2016,10,1,9388,EMA,BCN,EMA-BCN,117,4750,66174.0,184.0,129.0,1670.0
01/10/2016,2016,10,1,9425,CFU,FCO,CFU-FCO,73,3340,62220.0,159.0,35.0,450.0
01/10/2016,2016,10,1,9432,DUB,CIA,DUB-CIA,159,6760,67281.0,174.0,77.0,1001.0
01/10/2016,2016,10,1,9452,DUB,TSF,DUB-TSF,129,5410,66845.0,180.0,88.0,1144.0
01/10/2016,2016,10,1,9636,BVA,CIA,BVA-CIA,107,4245,62673.0,146.0,26.0,340.0
01/10/2016,2016,10,1,9648,LPL,WRO,LPL-WRO,106,4430,64451.0,175.0,61.0,790.0
01/10/2016,2016,10,1,9673,CIA,MAD,CIA-MAD,124,5832,67916.0,178.0,59.0,770.0
01/10/2016,2016,10,1,9677,CIA,VLC,CIA-VLC,102,4390,64650.0,174.0,24.0,460.0
01/10/2016,2016,10,1,9863,AGP,LPL,AGP-LPL,157,7378,69131.0,185.0,88.0,1140.0
01/10/2016,2016,10,1,9867,PMI,HHN,PMI-HHN,103,4290,65449.0,177.0,94.0,1220.0
01/10/2016,2016,10,1,9885,LDY,LPL,LDY-LPL,40,1870,61512.0,175.0,22.0,290.0
01/10/2016,2016,10,1,9886,LPL,ALC,LPL-ALC,147,6090,66918.0,178.0,116.0,1510.0
01/10/2016,2016,10,1,9896,ORK,LPL,ORK-LPL,49,2060,59517.0,155.0,9.0,120.0
01/10/2016,2016,10,1,9907,PSA,DUB,PSA-DUB,140,6200,69022.0,179.0,109.0,1420.0
01/10/2016,2016,10,1,9911,GRO,BOH,GRO-BOH,96,4290,66047.0,178.0,87.0,1130.0
01/10/2016,2016,10,1,9923,PSA,EIN,PSA-EIN,88,3650,64179.0,175.0,102.0,1330.0
01/10/2016,2016,10,1,9954,CTA,PSA,CTA-PSA,104,4720,66628.0,178.0,59.0,770.0
01/10/2016,2016,10,1,9965,PMO,MAD,PMO-MAD,130,5900,68696.0,186.0,51.0,660.0
01/10/2016,2016,10,1,9995,PMO,PSA,PMO-PSA,61,2990,66156.0,179.0,37.0,480.0
01/10/2016,2016,10,1,7,EMA,PIK,EMA-PIK,58,5796,59644.0,,,
01/10/2016,2016,10,1,18,ATH,SKG,ATH-SKG,36,1890,62038.0,162.0,9.0,120.0
01/10/2016,2016,10,1,50,WAW,WMI,WAW-WMI,14,700,47472.0,,,
01/10/2016,2016,10,1,53,NYO,STN,NYO-STN,133,5330,65557.0,180.0,40.0,520.0
01/10/2016,2016,10,1,58,STN,NYO,STN-NYO,102,4500,,169.0,45.0,590.0
01/10/2016,2016,10,1,100,PIK,PIK,PIK-PIK,155,6740,,,,
01/10/2016,2016,10,1,114,DUB,LGW,DUB-LGW,63,2860,63725.0,164.0,16.0,208.0
01/10/2016,2016,10,1,116,DUB,LGW,DUB-LGW,80,3240,64233.0,171.0,70.0,910.0
01/10/2016,2016,10,1,120,DUB,LGW,DUB-LGW,62,3280,63889.0,176.0,49.0,637.0
01/10/2016,2016,10,1,124,STN,AOI,STN-AOI,126,4900,67898.0,175.0,44.0,570.0
01/10/2016,2016,10,1,137,BLQ,SXF,BLQ-SXF,71,3369,63217.0,170.0,43.0,560.0
01/10/2016,2016,10,1,141,CIA,SXF,CIA-SXF,97,4027,64233.0,165.0,41.0,530.0
01/10/2016,2016,10,1,164,SXF,BRU,SXF-BRU,68,3170,63707.0,170.0,44.0,570.0
01/10/2016,2016,10,1,166,SXF,BRU,SXF-BRU,69,2950,63471.0,174.0,30.0,390.0
01/10/2016,2016,10,1,172,DUB,NCL,DUB-NCL,48,2050,62836.0,174.0,35.0,455.0
01/10/2016,2016,10,1,173,NCL,DUB,NCL-DUB,46,2195,62728.0,171.0,18.0,230.0
01/10/2016,2016,10,1,199,BTS,SXF,BTS-SXF,56,2400,59698.0,129.0,29.0,370.0
01/10/2016,2016,10,1,212,STN,DUB,STN-DUB,52,2220,61494.0,165.0,24.0,310.0
01/10/2016,2016,10,1,271,STN,DUB,STN-DUB,50,2377,57159.0,117.0,15.0,200.0
01/10/2016,2016,10,1,303,LPA,CGN,LPA-CGN,237,10322,72868.0,181.0,139.0,1810.0
01/10/2016,2016,10,1,305,SZG,STN,SZG-STN,92,4100,65557.0,176.0,84.0,1090.0
01/10/2016,2016,10,1,314,SXF,OTP,SXF-OTP,108,4620,65013.0,174.0,17.0,220.0
01/10/2016,2016,10,1,327,SXF,OTP,SXF-OTP,112,4710,63580.0,157.0,50.0,650.0
01/10/2016,2016,10,1,337,DUB,LTN,DUB-LTN,49,2330,62691.0,173.0,64.0,832.0
01/10/2016,2016,10,1,464,STN,TRN,STN-TRN,100,4500,66537.0,176.0,39.0,510.0
01/10/2016,2016,10,1,465,TRN,STN,TRN-STN,90,4140,64632.0,170.0,35.0,460.0
01/10/2016,2016,10,1,553,MAN,DUB,MAN-DUB,32,1565,61385.0,173.0,14.0,190.0
01/10/2016,2016,10,1,584,STN,PSA,STN-PSA,107,4603,65467.0,173.0,64.0,830.0
01/10/2016,2016,10,1,662,DUB,BHX,DUB-BHX,34,1800,61639.0,178.0,32.0,416.0
01/10/2016,2016,10,1,670,DUB,BHX,DUB-BHX,40,1930,61984.0,166.0,46.0,598.0
01/10/2016,2016,10,1,716,PMI,BVA,PMI-BVA,100,4490,67752.0,173.0,60.0,780.0
01/10/2016,2016,10,1,753,HHN,STN,HHN-STN,58,1900,63326.0,182.0,32.0,410.0
01/10/2016,2016,10,1,818,DUB,EDI,DUB-EDI,41,1730,,177.0,53.0,689.0
01/10/2016,2016,10,1,862,DUB,RZE,DUB-RZE,150,6644,68805.0,175.0,58.0,754.0
01/10/2016,2016,10,1,863,RZE,DUB,RZE-DUB,165,7414,68260.0,185.0,83.0,1080.0
01/10/2016,2016,10,1,964,STN,GOT,STN-GOT,80,3490,63834.0,173.0,35.0,460.0
01/10/2016,2016,10,1,973,GOA,STN,GOA-STN,104,4880,66065.0,164.0,90.0,1170.0
01/10/2016,2016,10,1,1001,WMI,ALC,WMI-ALC,209,8993,70219.0,185.0,69.0,900.0
01/10/2016,2016,10,1,1088,CTA,BLQ,CTA-BLQ,78,3580,66319.0,186.0,,
01/10/2016,2016,10,1,1132,BFS,LGW,BFS-LGW,67,2870,62583.0,174.0,,
02/10/2016,2016,10,2,12,DUB,STN,DUB-STN,63,2503,47544.0,,,
02/10/2016,2016,10,2,14,ATH,STN,ATH-STN,206,9080,69820.0,177.0,69.0,900.0
02/10/2016,2016,10,2,15,BGY,CAG,BGY-CAG,71,2450,47998.0,,,
